District Code	Mean Scale Score	Percentage Advanced	Percentage Proficient	Percentage Basic	Percentage Below Basic	Percentage Far Below Basic
68296	319.1	0	17	67	8	8
68296	42.1	0	0	0	0	0
68296	40.8	0	0	0	0	0
68296	38.2	0	0	0	0	0
68296	38.0	0	0	0	0	0
68296	39.1	0	0	0	0	0
68296	39.0	0	0	0	0	0
68296	38.3	0	0	0	0	0
68296	35.0	0	0	0	0	0
68296	36.4	0	0	0	0	0
68296	36.4	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	335.7	21	19	25	25	10
68296	345.4	31	6	29	17	17
68296	401.0	40	29	19	12	0
68296	342.5	10	36	40	12	2
68296	358.0	28	28	30	5	9
68296	356.6	29	24	20	24	2
68296	371.0	19	38	19	21	3
68296	351.7	17	41	24	12	7
68296	355.6	18	40	26	11	5
68296	337.6	14	25	33	21	7
68296	331.8	14	25	21	26	14
68296	318.0	8	25	30	13	25
68296	331.1	7	32	30	21	11
68296	*	*	*	*	*	*
68296	357.8	0	59	12	29	0
68296	307.8	3	16	29	42	11
68296	330.8	16	20	31	18	15
68296	*	*	*	*	*	*
68296	341.7	18	23	28	13	18
68296	353.6	33	15	21	11	20
68296	348.9	21	26	38	7	9
68296	*	*	*	*	*	*
68296	346.1	13	20	60	7	0
68296	*	*	*	*	*	*
68296	341.1	11	36	28	16	9
68296	287.2	0	11	22	44	22
68296	335.9	5	29	39	24	3
68296	305.9	0	25	20	45	10
68296	334.7	13	27	37	14	10
68296	350.2	8	46	31	15	0
68296	323.1	10	16	32	39	3
68296	327.8	13	29	18	11	29
68296	326.2	9	23	36	14	18
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	344.4	16	25	32	13	14
68296	331.8	8	40	24	12	16
68296	348.1	15	40	25	20	0
68296	340.6	0	42	50	8	0
68296	314.9	0	20	45	10	25
68296	*	*	*	*	*	*
68296	362.9	8	33	50	8	0
68296	363.9	33	27	13	13	13
68296	*	*	*	*	*	*
68296	293.4	0	18	18	45	18
68296	348.7	21	25	26	15	13
68296	322.2	14	19	29	18	19
68296	299.2	4	4	43	26	22
68296	298.6	0	10	30	40	20
68296	321.6	8	18	39	21	13
68296	299.2	2	14	26	43	15
68296	333.9	13	19	34	29	5
68296	332.4	3	33	27	31	6
68296	365.7	14	29	50	7	0
68296	346.0	20	25	34	9	12
68296	*	*	*	*	*	*
68296	324.3	12	28	19	11	31
68296	324.5	4	31	33	11	20
68296	345.3	9	41	34	16	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	349.4	20	30	32	9	9
68296	368.9	28	28	27	14	4
68296	394.8	37	30	20	10	3
68296	353.5	23	25	34	16	2
68296	373.2	39	30	21	5	5
68296	370.9	34	26	24	15	1
68296	378.0	25	35	23	15	2
68296	362.4	26	35	26	9	4
68296	361.7	21	35	31	7	5
68296	354.9	20	32	30	15	3
68296	343.4	15	28	27	25	5
68296	346.7	12	31	37	16	4
68296	357.0	22	38	20	14	6
68296	423.9	45	36	9	9	0
68296	359.5	16	33	31	19	1
68296	352.5	28	21	24	14	13
68296	353.6	31	17	28	14	9
68296	*	*	*	*	*	*
68296	312.9	2	21	41	23	13
68296	399.2	47	19	17	8	9
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	303.7	0	11	53	21	16
68296	367.2	25	43	23	6	2
68296	*	*	*	*	*	*
68296	363.7	17	40	33	7	3
68296	353.6	21	34	30	12	4
68296	337.2	10	20	41	26	3
68296	279.2	0	8	28	31	33
68296	334.2	17	25	27	19	12
68296	326.9	10	19	36	19	17
68296	*	*	*	*	*	*
68296	313.6	4	17	36	30	13
68296	340.6	13	38	19	25	6
68296	316.8	15	17	21	9	38
68296	345.9	17	29	38	13	4
68296	349.7	21	30	27	12	9
68296	347.1	22	26	23	12	17
68296	*	*	*	*	*	*
68296	349.0	32	14	45	5	5
68296	336.2	4	42	23	12	19
68296	341.0	14	25	39	7	14
68296	*	*	*	*	*	*
68296	293.2	0	13	28	34	25
68296	313.6	0	33	25	33	8
68296	348.1	13	37	33	10	7
68296	347.6	35	8	27	19	12
68296	285.0	0	6	22	50	22
68296	348.8	22	25	23	11	18
68296	339.1	20	22	34	9	14
68296	334.7	11	22	32	25	9
68296	346.3	20	26	31	15	8
68296	353.3	14	41	32	8	5
68296	310.6	1	19	44	23	13
68296	310.9	5	21	26	30	18
68296	343.4	13	28	31	20	8
68296	343.2	15	26	40	9	9
68296	349.0	33	13	46	4	4
68296	314.3	15	17	21	9	39
68296	343.7	13	35	27	12	13
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	376.2	30	38	22	7	4
68296	404.8	44	31	15	7	3
68296	413.7	46	31	16	6	0
68296	365.9	23	37	33	7	0
68296	391.0	48	29	17	4	1
68296	391.9	42	31	21	6	1
68296	398.0	36	35	16	10	3
68296	384.3	33	44	15	5	3
68296	379.9	39	38	16	7	1
68296	364.0	23	37	23	15	2
68296	369.2	31	39	20	7	3
68296	420.9	43	51	4	2	0
68296	376.3	33	40	19	5	2
68296	359.0	16	41	29	9	5
68296	323.8	5	28	36	19	12
68296	431.0	50	50	0	0	0
68296	369.6	34	33	20	6	6
68296	366.5	33	28	26	7	6
68296	358.9	11	47	28	12	2
68296	413.2	55	26	10	5	5
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	335.0	9	27	55	5	5
68296	*	*	*	*	*	*
68296	339.6	9	32	30	20	8
68296	422.4	60	35	5	0	0
68296	370.6	30	40	21	6	3
68296	359.1	12	47	27	11	3
68296	317.6	1	30	28	26	15
68296	362.6	26	34	29	5	6
68296	358.0	27	24	29	11	8
68296	415.0	56	32	4	8	0
68296	327.6	3	35	36	21	6
68296	358.1	30	29	26	10	6
68296	342.9	12	34	27	20	7
68296	300.3	2	14	34	32	18
68296	350.1	23	25	30	9	14
68296	342.6	12	36	34	9	8
68296	369.0	29	33	27	5	6
68296	*	*	*	*	*	*
68296	356.3	16	46	31	4	3
68296	341.4	12	24	47	14	3
68296	356.6	23	31	37	8	2
68296	334.6	12	25	42	1	21
68296	289.3	11	6	28	17	39
68296	287.1	2	12	15	41	29
68296	350.8	25	28	28	10	10
68296	303.3	2	12	35	35	16
68296	360.8	27	30	22	10	11
68296	295.5	0	5	38	53	5
68296	371.5	27	38	21	14	1
68296	368.0	31	24	34	3	8
68296	379.6	32	37	18	13	1
68296	325.6	10	22	30	27	12
68296	337.9	8	34	31	22	5
68296	321.6	4	29	33	21	13
68296	343.2	11	35	27	19	8
68296	363.1	27	30	30	6	7
68296	357.7	23	30	38	7	1
68296	339.5	12	32	38	6	12
68296	347.8	22	24	30	9	15
68296	350.9	14	37	37	8	3
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	360.9	35	29	6	18	12
68296	339.6	11	33	28	11	17
68296	326.1	7	36	21	36	0
68296	372.8	14	57	21	7	0
68296	353.9	29	36	14	21	0
68296	363.9	18	36	36	9	0
68296	303.8	9	9	36	45	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	293.0	18	0	9	55	18
68296	304.4	0	9	55	18	18
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	35.6	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	34.7	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	399.3	45	38	13	2	2
68296	433.8	61	25	8	3	1
68296	441.7	62	23	11	4	0
68296	378.8	35	34	23	5	2
68296	414.5	70	20	7	2	1
68296	426.9	64	23	10	3	0
68296	437.0	50	33	11	4	1
68296	397.5	54	34	10	1	1
68296	406.3	47	38	12	2	1
68296	394.0	50	34	13	2	1
68296	405.5	44	34	15	6	1
68296	382.4	28	42	24	5	1
68296	426.7	47	45	7	0	0
68296	394.3	46	39	12	3	0
68296	397.6	54	28	14	3	2
68296	399.1	54	25	16	3	2
68296	379.5	19	49	24	7	1
68296	*	*	*	*	*	*
68296	446.7	67	30	3	0	0
68296	330.5	4	33	42	14	8
68296	455.1	73	16	6	3	1
68296	379.8	41	27	31	2	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	329.1	4	26	44	22	4
68296	326.6	4	35	25	24	12
68296	*	*	*	*	*	*
68296	378.2	37	35	21	5	2
68296	366.8	18	42	28	10	2
68296	406.5	51	25	20	4	1
68296	341.2	9	36	27	23	5
68296	392.7	48	35	11	3	1
68296	376.4	40	32	19	6	3
68296	305.4	2	12	36	36	13
68296	358.8	21	33	29	13	4
68296	329.9	3	30	39	23	5
68296	376.7	37	27	23	4	9
68296	399.8	37	41	19	3	0
68296	359.6	26	36	27	5	6
68296	*	*	*	*	*	*
68296	375.9	33	32	22	4	9
68296	363.1	23	39	32	5	2
68296	386.3	42	31	21	3	3
68296	352.2	19	27	45	6	2
68296	357.5	38	19	10	19	14
68296	366.9	28	39	27	5	1
68296	345.2	16	34	29	10	11
68296	376.6	27	41	19	11	2
68296	*	*	*	*	*	*
68296	382.0	44	23	24	6	3
68296	298.0	3	8	31	42	15
68296	308.8	3	15	37	33	12
68296	273.7	0	7	14	38	41
68296	372.6	39	29	20	5	6
68296	384.6	41	32	14	6	7
68296	367.7	19	40	23	14	4
68296	346.2	18	24	31	20	7
68296	329.6	4	33	38	16	9
68296	382.1	29	41	19	10	2
68296	378.8	38	31	22	5	3
68296	361.6	20	34	28	15	3
68296	*	*	*	*	*	*
68296	374.9	33	31	22	4	10
68296	353.6	22	35	29	7	7
68296	367.3	27	41	27	5	1
68296	360.8	23	34	36	5	2
68296	*	*	*	*	*	*
68296	308.3	8	8	25	58	0
68296	343.8	13	43	17	17	9
68296	325.3	4	39	26	26	4
68296	308.3	0	30	25	35	10
68296	339.6	9	23	50	18	0
68296	328.6	11	26	37	21	5
68296	322.9	0	41	18	41	0
68296	323.4	6	29	29	29	6
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	39.3	0	0	0	0	0
68296	39.8	0	0	0	0	0
68296	*	*	*	*	*	*
68296	39.2	0	0	0	0	0
68296	37.4	0	0	0	0	0
68296	35.6	0	0	0	0	0
68296	39.8	0	0	0	0	0
68296	*	*	*	*	*	*
68296	36.7	0	0	0	0	0
68296	38.5	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	419.0	61	29	8	2	1
68296	457.1	74	18	6	2	1
68296	468.3	73	19	6	2	0
68296	401.2	48	34	14	2	1
68296	434.2	81	13	4	1	1
68296	450.8	75	17	6	1	0
68296	415.2	69	24	6	1	0
68296	472.1	65	26	7	2	0
68296	427.1	61	30	7	1	1
68296	433.4	60	28	10	2	1
68296	412.5	65	26	6	1	1
68296	456.9	63	32	4	1	0
68296	416.8	65	27	6	2	0
68296	398.9	35	46	14	4	0
68296	488.3	83	12	3	1	1
68296	417.1	67	20	10	2	1
68296	393.7	29	46	18	6	1
68296	422.4	68	19	10	2	1
68296	337.9	5	42	37	11	5
68296	*	*	*	*	*	*
68296	450.6	74	24	2	0	0
68296	376.3	18	51	23	7	1
68296	423.6	52	34	12	2	1
68296	318.6	7	21	33	26	12
68296	455.8	58	33	8	0	0
68296	352.8	12	39	28	15	6
68296	407.6	62	26	9	3	1
68296	329.6	7	21	50	7	14
68296	*	*	*	*	*	*
68296	389.3	49	29	17	3	2
68296	393.8	49	38	12	1	0
68296	420.1	65	27	8	0	0
68296	401.3	40	53	5	3	0
68296	372.4	28	39	28	4	1
68296	405.4	59	22	12	4	3
68296	398.8	48	26	17	3	5
68296	367.4	30	39	21	4	6
68296	404.8	55	25	13	4	2
68296	393.7	55	28	12	3	2
68296	302.0	8	8	27	40	17
68296	418.7	47	41	10	2	0
68296	355.7	17	38	27	15	3
68296	335.5	5	35	38	17	6
68296	285.1	0	6	23	58	13
68296	312.5	3	20	36	27	14
68296	393.5	36	40	14	8	1
68296	292.1	0	20	0	53	27
68296	402.7	52	26	13	4	5
68296	392.0	52	24	15	5	3
68296	358.3	22	42	23	8	5
68296	308.2	17	17	8	0	58
68296	408.1	61	19	13	3	5
68296	366.0	33	23	31	10	3
68296	380.7	41	35	20	2	2
68296	397.2	48	26	17	3	6
68296	373.5	32	35	27	5	1
68296	395.9	53	26	15	3	3
68296	388.0	43	37	17	2	2
68296	362.0	26	39	23	6	6
68296	399.7	35	38	16	8	3
68296	364.7	24	31	25	15	6
68296	401.8	40	40	13	6	1
68296	379.4	29	36	22	11	3
68296	332.1	6	36	36	16	7
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	42.8	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	36.2	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	39.0	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	34.7	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	439.1	64	23	9	3	1
68296	404.8	50	35	12	2	1
68296	388.3	40	35	20	4	1
68296	452.0	66	23	9	3	0
68296	429.7	65	22	10	3	0
68296	418.0	71	19	8	1	1
68296	402.0	57	31	9	2	1
68296	444.5	53	31	10	4	1
68296	409.6	50	36	11	2	1
68296	408.1	46	32	16	6	1
68296	396.8	52	32	12	3	1
68296	400.0	50	35	11	3	1
68296	442.6	55	38	6	1	0
68296	383.5	28	43	22	5	1
68296	334.5	5	35	40	16	5
68296	448.0	69	29	2	0	0
68296	380.6	21	47	23	8	1
68296	510.0	83	17	0	0	0
68296	399.9	56	26	14	3	2
68296	402.2	55	23	16	4	2
68296	459.4	73	16	6	2	2
68296	387.9	45	35	18	2	0
68296	408.6	54	37	10	0	0
68296	193.7	0	0	17	0	83
68296	342.9	7	31	50	6	6
68296	394.7	49	34	12	3	1
68296	417.2	52	30	14	3	1
68296	345.5	10	36	31	19	5
68296	369.7	18	45	27	8	1
68296	327.7	4	29	39	21	7
68296	453.1	56	39	6	0	0
68296	379.5	39	33	22	4	2
68296	383.1	42	25	21	7	5
68296	*	*	*	*	*	*
68296	410.0	42	41	14	3	0
68296	330.9	4	31	38	22	5
68296	310.5	4	16	37	34	9
68296	354.6	17	35	29	15	4
68296	379.6	44	30	18	5	3
68296	358.7	24	38	27	5	6
68296	390.0	44	30	19	4	3
68296	378.6	37	28	22	5	8
68296	390.3	38	42	18	2	0
68296	365.1	23	40	30	5	2
68296	356.0	23	25	41	8	3
68296	369.9	32	36	27	4	2
68296	323.7	22	17	19	10	32
68296	350.4	18	37	29	7	9
68296	308.4	3	16	35	31	15
68296	388.7	43	30	16	6	6
68296	296.0	1	16	17	49	16
68296	377.0	41	28	20	6	5
68296	295.3	1	8	31	51	9
68296	382.4	30	40	18	10	2
68296	*	*	*	*	*	*
68296	390.4	48	23	20	5	4
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	382.5	41	29	21	5	3
68296	390.0	33	40	17	8	1
68296	349.2	19	26	28	19	8
68296	364.1	21	34	27	15	3
68296	332.7	5	33	40	17	5
68296	376.0	23	39	22	13	3
68296	355.2	21	38	29	6	7
68296	376.8	36	28	22	5	9
68296	374.7	34	36	25	3	1
68296	364.2	25	34	32	6	2
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	337.6	11	16	58	16	0
68296	373.6	37	32	16	16	0
68296	361.7	16	32	47	5	0
68296	335.5	11	26	42	16	5
68296	335.2	10	19	38	33	0
68296	344.0	14	33	33	14	5
68296	321.3	0	27	40	27	7
68296	392.1	33	20	27	20	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	350.0	27	27	27	9	9
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	405.7	50	34	11	3	2
68296	440.2	65	23	8	3	1
68296	454.5	67	22	8	3	0
68296	390.0	41	35	19	3	1
68296	420.7	73	18	7	1	1
68296	434.6	67	22	9	2	0
68296	448.0	55	31	10	4	1
68296	404.1	59	30	8	1	1
68296	413.3	52	35	10	2	1
68296	410.8	47	32	14	6	1
68296	398.3	54	31	11	3	1
68296	401.9	53	34	10	3	1
68296	443.5	56	38	6	1	0
68296	383.9	29	43	21	6	1
68296	331.9	4	34	41	13	8
68296	446.8	69	29	2	0	0
68296	382.9	23	47	22	7	1
68296	401.6	56	25	14	3	2
68296	513.1	85	15	0	0	0
68296	403.8	56	23	15	3	3
68296	463.3	74	16	6	2	2
68296	335.1	8	22	49	14	7
68296	411.0	55	34	11	0	0
68296	308.9	20	10	30	10	30
68296	453.1	56	39	6	0	0
68296	390.2	46	35	17	1	0
68296	416.8	51	31	15	3	1
68296	394.8	50	33	12	3	1
68296	345.1	10	35	30	19	6
68296	370.8	18	46	26	9	1
68296	319.7	3	26	34	22	14
68296	379.6	39	33	21	4	2
68296	381.6	42	24	21	7	7
68296	331.2	4	32	37	21	6
68296	298.9	3	12	31	35	20
68296	355.4	18	35	28	15	4
68296	378.5	43	30	18	6	3
68296	365.9	24	40	30	5	2
68296	411.0	43	41	13	3	0
68296	*	*	*	*	*	*
68296	377.8	36	28	22	4	10
68296	389.1	44	29	18	4	4
68296	394.1	39	46	13	2	0
68296	357.1	24	36	26	7	7
68296	347.6	17	36	29	8	10
68296	370.4	33	35	27	4	2
68296	322.8	21	19	16	11	33
68296	*	*	*	*	*	*
68296	383.4	31	40	18	10	2
68296	355.1	24	23	40	10	3
68296	386.9	42	29	15	6	7
68296	375.3	41	27	20	6	6
68296	308.5	3	16	35	31	15
68296	285.1	1	9	17	41	32
68296	298.0	1	9	33	47	10
68296	390.3	48	22	21	4	4
68296	391.1	34	40	16	8	1
68296	328.1	4	31	39	16	10
68296	365.0	21	35	26	15	3
68296	349.3	19	26	28	19	8
68296	374.9	24	38	21	13	5
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	382.3	42	29	21	5	3
68296	375.5	35	36	24	3	1
68296	376.1	36	28	22	4	10
68296	352.6	21	35	29	8	8
68296	364.6	26	34	32	6	2
68296	327.7	5	24	33	33	5
68296	314.5	17	9	26	43	4
68296	355.1	17	37	26	17	3
68296	370.3	34	37	11	11	8
68296	318.8	0	45	17	31	7
68296	335.9	21	25	25	18	11
68296	364.4	16	39	32	13	0
68296	308.4	4	25	32	25	14
68296	328.4	17	30	17	27	10
68296	286.1	5	14	14	45	23
68296	315.7	15	15	25	30	15
68296	297.8	6	6	31	44	13
68296	318.0	0	21	50	14	14
68296	*	*	*	*	*	*
68296	33.0	0	0	0	0	0
68296	*	*	*	*	*	*
68296	33.8	0	0	0	0	0
68296	42.0	0	0	0	0	0
68296	40.6	0	0	0	0	0
68296	38.1	0	0	0	0	0
68296	36.9	0	0	0	0	0
68296	38.5	0	0	0	0	0
68296	37.6	0	0	0	0	0
68296	40.1	0	0	0	0	0
68296	35.5	0	0	0	0	0
68296	34.9	0	0	0	0	0
68296	37.0	0	0	0	0	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	327.3	0	47	16	11	26
68296	374.2	42	16	21	5	16
68296	392.5	35	24	24	12	6
68296	327.5	24	6	47	6	18
68296	321.7	25	17	8	17	33
68296	374.4	42	17	33	8	0
68296	384.4	33	22	11	17	17
68296	327.4	11	17	44	6	22
68296	324.7	11	22	33	11	22
68296	330.8	25	20	15	20	20
68296	313.1	5	15	30	25	25
68296	303.9	9	9	27	27	27
68296	361.9	27	27	27	9	9
68296	289.0	0	25	6	19	50
68296	286.3	0	19	13	13	56
68296	285.2	0	18	27	27	27
68296	*	*	*	*	*	*
68296	318.1	25	6	6	13	50
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	292.3	0	13	27	33	27
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	310.9	0	24	29	29	18
68296	299.5	6	12	24	29	29
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	318.0	9	9	55	0	27
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	308.4	0	7	50	21	21
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	318.0	9	9	55	0	27
68296	*	*	*	*	*	*
68296	367.9	20	25	30	15	10
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	282.8	0	13	33	27	27
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	386.4	40	34	13	6	7
68296	409.8	52	25	12	6	5
68296	446.8	63	23	8	4	2
68296	378.5	36	34	24	3	4
68296	407.5	65	20	13	1	1
68296	421.4	61	24	10	4	0
68296	427.6	47	33	11	7	2
68296	392.5	41	37	13	3	5
68296	392.4	52	33	8	4	3
68296	383.2	43	31	18	5	2
68296	383.3	33	29	24	12	2
68296	363.5	20	37	24	14	4
68296	382.0	38	35	19	5	2
68296	422.1	43	46	11	0	0
68296	385.9	24	51	19	7	0
68296	371.7	38	17	25	9	11
68296	306.5	0	18	34	36	12
68296	373.8	41	24	20	8	7
68296	437.1	58	37	5	0	0
68296	*	*	*	*	*	*
68296	418.6	51	22	12	8	6
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	366.9	31	30	30	7	1
68296	417.6	57	29	5	5	5
68296	331.2	8	28	35	21	9
68296	375.6	18	43	31	8	0
68296	*	*	*	*	*	*
68296	*	*	*	*	*	*
68296	304.3	0	10	45	28	17
68296	372.5	31	40	18	8	3
68296	355.9	34	24	23	12	8
68296	*	*	*	*	*	*
68296	393.2	28	44	17	11	0
68296	*	*	*	*	*	*
68296	332.1	7	23	35	31	4
68296	291.3	2	12	22	32	32
68296	349.3	16	25	36	18	4
68296	352.0	30	18	24	14	14
68296	356.8	19	33	35	8	5
68296	337.9	17	30	26	13	15
68296	350.5	28	22	22	9	19
