District Code	Mean Scale Score	Percentage Advanced	Percentage Proficient	Percentage Basic	Percentage Below Basic	Percentage Far Below Basic
68122	347.5	21	23	35	7	14
68122	279.6	0	7	13	47	33
68122	321.9	4	26	27	36	7
68122	338.8	5	32	49	8	6
68122	306.3	0	8	62	15	15
68122	319.6	8	23	22	39	9
68122	384.9	22	49	22	7	0
68122	354.0	19	34	33	7	6
68122	343.0	13	32	38	11	6
68122	277.1	5	11	21	26	37
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	309.6	0	18	45	27	9
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	318.5	8	23	31	23	15
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	323.5	4	24	41	20	11
68122	364.6	27	38	12	23	0
68122	*	*	*	*	*	*
68122	265.6	0	4	11	31	53
68122	317.8	3	26	31	27	13
68122	309.9	0	16	47	16	20
68122	336.4	9	33	32	16	9
68122	292.3	0	15	23	41	21
68122	318.4	9	19	33	23	16
68122	352.5	0	60	33	7	0
68122	308.2	6	13	37	14	31
68122	294.3	2	11	22	49	16
68122	323.4	5	19	52	14	10
68122	327.7	0	25	56	15	4
68122	319.9	7	18	41	19	16
68122	327.3	8	24	40	15	13
68122	*	*	*	*	*	*
68122	325.1	7	9	65	13	6
68122	327.3	12	19	38	19	12
68122	279.3	0	8	16	58	18
68122	272.0	12	0	6	12	71
68122	303.2	0	9	51	30	11
68122	283.9	0	0	28	62	10
68122	330.3	11	16	58	16	0
68122	368.9	12	56	20	12	0
68122	*	*	*	*	*	*
68122	316.6	11	21	22	22	24
68122	317.1	8	19	35	25	14
68122	317.8	3	21	44	19	13
68122	368.9	12	56	20	12	0
68122	306.5	2	20	28	35	15
68122	330.3	11	16	58	16	0
68122	315.1	0	21	47	24	8
68122	265.6	0	4	11	31	53
68122	304.9	6	12	34	15	33
68122	294.7	4	12	18	50	15
68122	324.0	6	22	44	18	11
68122	326.3	4	17	61	14	5
68122	316.8	4	18	43	18	16
68122	294.0	0	0	43	21	36
68122	270.1	0	14	10	38	38
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	291.1	0	7	33	47	13
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	282.3	0	6	38	31	25
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	400.2	31	46	15	8	0
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	340.7	4	36	32	28	0
68122	*	*	*	*	*	*
68122	373.5	40	30	14	14	2
68122	358.1	24	38	27	3	8
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	364.3	28	34	26	8	4
68122	364.5	25	33	33	2	6
68122	*	*	*	*	*	*
68122	348.7	23	28	30	2	16
68122	305.5	0	17	37	47	0
68122	*	*	*	*	*	*
68122	350.3	9	50	27	9	5
68122	282.9	0	0	38	50	13
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	348.5	22	22	34	17	5
68122	337.4	13	31	20	16	20
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	314.9	9	9	27	45	9
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	343.0	25	19	25	19	13
68122	*	*	*	*	*	*
68122	330.4	3	28	28	31	9
68122	348.8	23	30	30	2	16
68122	326.4	13	31	13	19	25
68122	*	*	*	*	*	*
68122	320.3	7	19	32	39	3
68122	351.4	20	30	34	9	7
68122	338.5	9	36	27	21	6
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	349.4	18	20	56	4	1
68122	361.8	8	52	32	8	0
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	325.5	2	28	41	25	5
68122	313.5	15	8	23	23	31
68122	367.6	27	42	21	8	2
68122	*	*	*	*	*	*
68122	356.9	23	35	30	9	3
68122	282.5	0	7	20	47	27
68122	347.7	21	23	39	13	4
68122	*	*	*	*	*	*
68122	384.0	27	45	9	9	9
68122	335.3	13	19	42	13	14
68122	313.0	3	18	38	36	5
68122	322.2	6	19	38	25	13
68122	345.6	12	24	52	12	0
68122	348.9	19	31	44	0	6
68122	*	*	*	*	*	*
68122	280.3	0	4	23	50	23
68122	*	*	*	*	*	*
68122	331.8	6	22	50	22	0
68122	*	*	*	*	*	*
68122	335.6	0	31	50	19	0
68122	*	*	*	*	*	*
68122	346.3	16	37	26	17	4
68122	305.6	0	9	55	18	18
68122	350.2	25	28	19	16	12
68122	390.1	36	27	36	0	0
68122	390.1	36	27	36	0	0
68122	321.4	13	16	35	16	19
68122	*	*	*	*	*	*
68122	335.6	0	31	50	19	0
68122	314.3	1	23	35	32	10
68122	356.1	17	30	33	17	3
68122	329.9	11	19	39	13	19
68122	*	*	*	*	*	*
68122	317.1	3	23	32	32	9
68122	344.3	17	21	50	7	5
68122	346.9	15	27	49	7	2
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	377.8	23	51	16	11	0
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	301.1	5	5	32	32	26
68122	331.0	5	38	22	31	5
68122	386.7	40	42	12	5	1
68122	362.6	24	34	34	5	3
68122	373.2	32	41	22	4	2
68122	306.5	6	11	17	61	6
68122	372.3	32	30	30	5	3
68122	315.9	6	11	44	6	33
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	374.6	29	31	27	13	0
68122	357.0	26	21	37	7	10
68122	306.3	4	16	22	46	11
68122	*	*	*	*	*	*
68122	336.0	5	36	40	10	10
68122	348.2	14	36	37	10	4
68122	376.1	15	54	23	8	0
68122	288.3	0	9	23	54	14
68122	*	*	*	*	*	*
68122	317.4	2	12	55	27	4
68122	*	*	*	*	*	*
68122	343.4	4	37	52	2	4
68122	*	*	*	*	*	*
68122	369.3	34	33	19	5	10
68122	*	*	*	*	*	*
68122	368.4	29	44	14	8	5
68122	347.5	24	29	29	14	5
68122	363.6	27	37	27	5	5
68122	310.0	5	12	40	16	28
68122	325.7	5	33	21	36	5
68122	342.9	4	35	54	2	4
68122	*	*	*	*	*	*
68122	349.5	17	23	39	19	2
68122	354.6	25	20	36	8	11
68122	*	*	*	*	*	*
68122	324.4	9	25	21	37	8
68122	378.0	18	51	22	10	0
68122	358.0	21	35	34	6	4
68122	348.1	16	34	35	11	4
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	355.4	31	25	31	6	6
68122	355.3	31	31	6	13	19
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	317.4	0	17	33	50	0
68122	364.8	13	56	25	0	6
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	343.0	8	25	58	8	0
68122	289.0	0	5	33	52	10
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	361.5	27	33	33	3	3
68122	*	*	*	*	*	*
68122	360.5	22	28	38	13	0
68122	357.6	24	33	33	5	5
68122	*	*	*	*	*	*
68122	333.3	8	38	30	8	16
68122	347.0	11	43	27	19	0
68122	*	*	*	*	*	*
68122	261.3	0	0	15	46	38
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	334.7	5	19	57	19	0
68122	278.8	0	3	26	51	20
68122	*	*	*	*	*	*
68122	322.3	6	18	24	53	0
68122	340.0	8	31	38	23	0
68122	357.6	24	33	33	5	5
68122	*	*	*	*	*	*
68122	325.2	4	30	31	27	8
68122	346.4	16	29	39	10	6
68122	308.6	3	13	39	20	24
68122	281.1	0	11	11	28	50
68122	273.5	0	7	12	37	44
68122	377.9	24	47	19	11	0
68122	362.1	26	37	22	11	5
68122	303.8	3	15	24	47	11
68122	332.0	15	18	36	10	21
68122	342.9	9	33	43	11	4
68122	323.2	9	18	42	15	17
68122	*	*	*	*	*	*
68122	326.1	4	25	46	14	11
68122	344.4	21	24	31	14	9
68122	*	*	*	*	*	*
68122	293.0	0	14	23	42	20
68122	375.4	24	40	25	11	1
68122	350.9	21	32	31	10	7
68122	314.1	1	16	49	27	7
68122	282.8	0	0	24	63	13
68122	346.9	23	29	19	15	14
68122	337.8	6	29	51	8	5
68122	350.3	22	29	32	9	8
68122	379.1	18	50	24	8	0
68122	318.0	6	18	43	18	15
68122	330.2	11	18	50	13	8
68122	281.5	13	4	8	17	58
68122	286.2	0	9	21	53	17
68122	346.4	19	32	27	14	8
68122	314.9	7	20	22	41	10
68122	273.5	0	7	12	37	44
68122	328.3	14	17	34	11	23
68122	338.3	10	27	45	12	5
68122	342.7	14	28	40	11	7
68122	317.2	7	16	41	17	18
68122	337.8	6	28	53	8	5
68122	381.1	20	48	23	8	0
68122	315.1	3	24	29	33	11
68122	341.6	11	27	38	19	5
68122	*	*	*	*	*	*
68122	274.7	2	12	17	32	37
68122	297.4	0	12	36	40	12
68122	*	*	*	*	*	*
68122	301.0	0	15	31	46	8
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	294.4	4	12	35	27	23
68122	*	*	*	*	*	*
68122	321.5	13	13	33	33	7
68122	*	*	*	*	*	*
68122	282.4	0	13	25	44	19
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	300.6	0	15	38	19	27
68122	302.8	0	12	42	27	19
68122	*	*	*	*	*	*
68122	*	*	*	*	*	*
68122	271.0	0	0	15	62	23
68122	*	*	*	*	*	*
68122	265.5	0	0	15	73	12
68122	*	*	*	*	*	*
68122	303.8	0	6	56	22	17
68122	290.1	0	9	28	43	20
68122	290.5	5	8	26	23	38
68122	299.1	0	4	46	25	25
68122	*	*	*	*	*	*
68122	273.5	0	0	16	63	21
68122	265.4	0	0	15	74	11
68122	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	363.1	28	35	22	9	6
68130	248.7	0	11	22	0	67
68130	*	*	*	*	*	*
68130	336.4	9	31	28	24	9
68130	383.4	38	37	20	4	1
68130	253.5	0	0	8	42	50
68130	321.0	5	17	45	17	15
68130	*	*	*	*	*	*
68130	338.3	10	34	34	10	12
68130	376.9	23	46	21	9	0
68130	389.1	29	46	18	6	1
68130	269.9	1	4	11	39	45
68130	334.5	5	34	44	9	8
68130	327.1	6	21	52	11	10
68130	361.5	16	39	32	10	3
68130	314.4	2	21	35	36	6
68130	321.0	9	11	51	15	15
68130	356.9	19	34	39	7	2
68130	391.5	30	46	16	8	0
68130	360.4	27	29	26	9	8
68130	330.0	3	38	33	20	8
68130	284.0	0	6	22	53	19
68130	347.2	16	31	34	10	8
68130	299.0	1	15	28	37	19
68130	353.3	23	28	30	8	12
68130	352.5	23	31	29	10	7
68130	273.5	9	9	18	6	59
68130	*	*	*	*	*	*
68130	340.8	18	28	31	13	11
68130	298.2	1	13	27	39	19
68130	369.4	31	29	25	8	6
68130	*	*	*	*	*	*
68130	346.3	21	29	24	10	15
68130	278.6	0	5	22	50	24
68130	357.0	19	41	30	7	4
68130	357.3	15	39	28	16	2
68130	338.8	10	26	45	14	5
68130	325.0	8	23	38	15	16
68130	280.4	0	5	23	53	19
68130	298.6	1	14	31	35	19
68130	314.0	1	17	46	17	19
68130	269.9	1	4	11	39	45
68130	327.0	4	27	46	12	11
68130	321.0	7	23	31	27	13
68130	326.9	8	26	29	31	6
68130	325.9	8	23	39	15	16
68130	346.1	13	29	42	11	4
68130	360.9	16	40	27	15	2
68130	336.3	11	28	38	13	10
68130	281.4	0	6	22	51	21
68130	*	*	*	*	*	*
68130	359.6	24	32	29	8	6
68130	328.4	7	27	28	27	11
68130	*	*	*	*	*	*
68130	352.5	23	28	30	8	12
68130	314.6	10	21	22	29	17
68130	298.7	4	10	36	29	20
68130	298.5	2	10	40	33	15
68130	305.1	7	23	20	33	18
68130	311.0	5	13	44	33	5
68130	316.8	9	26	27	19	19
68130	296.8	0	17	29	34	19
68130	289.6	6	14	21	37	23
68130	298.0	5	16	16	49	14
68130	298.6	4	11	36	33	17
68130	302.5	2	15	35	34	13
68130	*	*	*	*	*	*
68130	337.8	7	50	36	0	7
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	338.0	21	7	43	7	21
68130	*	*	*	*	*	*
68130	341.2	14	35	28	12	12
68130	358.5	26	33	23	11	7
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	333.6	8	30	27	25	10
68130	386.9	40	34	20	4	1
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	324.7	8	20	38	19	15
68130	268.7	1	4	10	40	46
68130	335.9	6	36	42	6	9
68130	379.7	25	45	18	10	1
68130	396.6	34	44	16	6	0
68130	318.5	9	13	47	13	19
68130	365.9	26	37	31	6	1
68130	364.7	17	41	31	8	3
68130	317.3	3	24	32	35	6
68130	328.9	7	21	52	10	10
68130	335.5	4	42	29	21	4
68130	397.1	32	49	8	10	0
68130	361.7	30	28	23	9	10
68130	285.0	0	7	23	51	19
68130	345.9	17	30	31	11	10
68130	297.2	1	14	27	38	19
68130	362.2	29	27	25	7	12
68130	346.4	20	29	30	12	9
68130	341.7	12	28	41	15	5
68130	328.8	9	26	37	12	16
68130	287.7	14	0	21	0	64
68130	334.8	16	26	30	15	13
68130	*	*	*	*	*	*
68130	301.7	1	16	27	37	19
68130	370.4	35	24	22	10	9
68130	*	*	*	*	*	*
68130	352.5	27	28	20	9	16
68130	278.8	0	5	22	51	22
68130	369.1	21	41	24	13	1
68130	363.5	23	43	24	7	3
68130	313.7	2	20	41	15	23
68130	279.5	0	7	21	52	21
68130	298.8	2	14	31	34	20
68130	329.3	10	26	37	12	16
68130	351.5	18	31	37	11	3
68130	322.2	7	23	30	25	14
68130	327.3	8	26	27	31	7
68130	268.7	1	4	10	40	46
68130	327.1	5	27	44	10	14
68130	344.4	15	33	30	13	9
68130	372.3	22	42	22	13	1
68130	282.1	0	6	22	51	21
68130	359.3	26	30	27	9	8
68130	*	*	*	*	*	*
68130	325.6	7	26	27	28	12
68130	*	*	*	*	*	*
68130	361.6	29	27	25	7	12
68130	310.9	10	17	26	29	19
68130	297.3	5	8	36	28	23
68130	299.2	2	10	40	34	13
68130	318.6	8	17	38	33	4
68130	302.2	7	21	17	36	19
68130	317.5	10	26	26	19	20
68130	289.2	7	13	21	33	26
68130	290.5	0	15	27	30	27
68130	295.6	8	13	8	54	17
68130	302.3	4	16	32	32	18
68130	297.9	4	9	35	33	19
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	318.1	2	15	51	17	15
68130	339.5	9	32	29	23	7
68130	380.1	35	40	20	4	1
68130	367.9	30	37	21	7	5
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	272.4	2	5	12	36	44
68130	333.4	4	33	46	12	6
68130	374.6	20	47	24	8	0
68130	380.7	23	48	20	7	2
68130	333.3	4	32	44	8	12
68130	324.4	9	9	57	17	9
68130	348.8	12	32	46	8	2
68130	358.8	16	38	32	12	2
68130	311.7	2	18	37	36	6
68130	324.7	5	21	52	12	10
68130	282.4	0	6	20	56	18
68130	344.1	16	28	35	9	12
68130	358.7	26	33	28	8	5
68130	348.4	15	32	38	8	6
68130	301.1	1	16	28	36	19
68130	321.9	0	31	38	19	13
68130	359.0	24	31	29	9	6
68130	385.8	28	43	24	5	0
68130	347.2	10	37	32	18	3
68130	346.6	12	37	40	6	5
68130	293.0	1	9	28	42	20
68130	368.6	28	34	28	6	4
68130	340.0	16	31	28	11	14
68130	*	*	*	*	*	*
68130	346.9	20	29	32	11	8
68130	263.6	5	15	15	10	55
68130	278.3	0	4	23	48	25
68130	314.6	0	13	54	21	13
68130	281.3	0	4	25	54	17
68130	298.3	1	13	31	36	18
68130	336.2	8	25	48	14	5
68130	319.9	5	18	40	20	16
68130	321.4	6	19	42	18	15
68130	341.2	9	28	47	12	4
68130	319.8	6	22	31	28	13
68130	326.6	7	25	32	30	6
68130	272.4	2	5	12	36	44
68130	327.0	3	26	49	14	8
68130	280.3	0	5	21	52	22
68130	343.0	16	28	35	9	12
68130	*	*	*	*	*	*
68130	360.0	23	34	32	7	4
68130	331.6	7	28	29	26	10
68130	327.7	6	23	47	13	12
68130	350.9	12	37	31	17	3
68130	324.2	11	32	15	32	11
68130	301.8	2	15	35	33	15
68130	297.4	2	10	41	29	18
68130	298.9	0	7	53	33	7
68130	315.4	8	27	28	19	19
68130	313.4	7	26	26	27	14
68130	290.9	4	15	21	43	18
68130	305.2	0	20	32	40	8
68130	297.3	0	17	33	42	8
68130	302.9	0	15	40	38	8
68130	299.3	2	13	38	32	15
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	370.5	31	38	22	7	3
68130	248.3	0	13	25	0	63
68130	340.2	9	32	28	23	7
68130	384.6	38	37	20	3	1
68130	*	*	*	*	*	*
68130	*	*	*	*	*	*
68130	324.0	5	18	48	16	13
68130	377.5	23	47	21	9	0
68130	343.3	12	38	31	9	10
68130	279.0	2	6	13	36	42
68130	338.0	5	37	44	9	5
68130	390.6	29	46	18	6	0
68130	331.7	7	23	54	8	7
68130	324.0	11	16	41	16	16
68130	318.6	3	23	37	33	5
68130	333.7	3	40	34	17	6
68130	391.8	30	46	16	8	0
68130	368.7	31	31	25	7	6
68130	354.7	19	35	32	7	6
68130	299.6	1	14	30	36	19
68130	361.1	26	30	29	6	9
68130	360.9	26	34	28	7	5
68130	289.2	0	8	23	53	15
68130	357.6	19	34	39	7	1
68130	362.4	17	39	32	10	2
68130	342.1	11	28	45	13	4
68130	282.8	0	5	25	48	21
68130	350.2	21	31	31	11	7
68130	282.0	20	7	20	0	53
68130	302.4	1	15	29	38	16
68130	375.5	34	32	24	6	4
68130	*	*	*	*	*	*
68130	356.2	24	32	25	8	10
68130	*	*	*	*	*	*
68130	358.7	15	39	29	15	2
68130	358.3	19	42	30	6	3
68130	282.4	0	6	24	52	18
68130	334.4	10	28	39	11	12
68130	316.0	2	20	46	15	18
68130	300.1	1	14	32	34	18
68130	330.6	5	29	47	10	9
68130	279.0	2	6	13	36	42
68130	334.6	10	28	38	11	12
68130	332.3	8	28	30	28	5
68130	339.1	11	29	39	12	8
68130	286.6	0	7	24	51	18
68130	362.2	17	40	27	14	2
68130	*	*	*	*	*	*
68130	366.3	27	35	27	6	4
68130	*	*	*	*	*	*
