"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","68197","6038525",,2017,224,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6038525",,2017,224,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038525",,2017,224,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038525",,2017,226,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038525",,2017,226,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038525",,2017,226,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038525",,2017,226,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038525",,2017,226,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038525",,2017,226,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038525",,2017,227,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038525",,2017,227,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038525",,2017,227,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038525",,2017,227,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,1,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,1,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,1,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,1,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,4,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,4,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,4,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,4,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,6,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,6,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,6,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,6,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,77,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,77,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,77,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,77,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,80,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,80,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,92,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,92,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,93,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,93,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,111,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,111,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,180,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,180,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,180,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,180,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,223,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,223,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,223,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038541",,2017,223,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,226,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,226,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038541",,2017,226,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038541",,2017,226,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,1,"A","17","17",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","15","15",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","15","15",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","17","17",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","17","17",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","15","15",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","15","15",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","17","17",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,1,"A","17","17",13,"4","18","17","","0.00","11.76","88.24","17"
"37","68197","6038566",,2017,1,"A","15","15",13,"3","18","15","","13.33","40.00","46.67","15"
"37","68197","6038566",,2017,3,"A","11","11",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","11","11",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","11","11",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","11","11",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,3,"A","11","11",13,"4","12","11","","0.00","18.18","81.82","11"
"37","68197","6038566",,2017,3,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,4,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,6,"A","15","15",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","17","17",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","17","17",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","15","15",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","15","15",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","17","17",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","15","15",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","17","17",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,6,"A","17","17",13,"4","18","17","","0.00","11.76","88.24","17"
"37","68197","6038566",,2017,6,"A","15","15",13,"3","18","15","","13.33","40.00","46.67","15"
"37","68197","6038566",,2017,8,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,8,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,8,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,8,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,8,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,8,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,8,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,8,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,31,"A","12","12",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","11","11",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","12","12",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","11","11",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","12","12",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","11","11",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","12","12",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","11","11",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,31,"A","12","12",13,"4","13","12","","0.00","8.33","91.67","12"
"37","68197","6038566",,2017,31,"A","11","11",13,"3","13","11","","9.09","45.45","45.45","11"
"37","68197","6038566",,2017,74,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,74,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,74,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,74,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,75,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,75,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,75,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,75,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,76,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,76,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,76,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,76,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,78,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,80,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,80,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,90,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,90,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,90,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,90,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,90,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,90,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,91,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,91,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,91,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,91,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,93,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,93,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,93,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,93,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,121,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,121,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,121,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,121,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,144,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,144,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,144,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,144,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,144,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,144,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,170,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,180,"A","12","12",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,180,"A","14","14",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,180,"A","12","12",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,180,"A","14","14",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,180,"A","12","12",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,180,"A","14","14",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,180,"A","12","12",13,"3","14","12","","16.67","33.33","50.00","12"
"37","68197","6038566",,2017,180,"A","14","14",13,"4","14","14","","0.00","14.29","85.71","14"
"37","68197","6038566",,2017,200,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,200,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,200,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,200,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,201,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,201,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,201,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,201,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,202,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,202,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,202,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,202,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,204,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,206,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,206,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,206,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,206,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,207,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,207,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,207,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,207,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,207,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,207,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,224,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,224,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,224,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,224,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,224,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,224,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038566",,2017,226,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,226,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038566",,2017,226,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038566",,2017,226,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,1,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,1,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,1,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,1,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,3,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,3,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,3,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,3,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,6,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,6,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,6,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,6,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,92,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,92,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,111,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,111,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,144,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,144,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,144,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,144,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,180,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,180,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,180,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6038574",,2017,180,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,227,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,227,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6038574",,2017,227,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6038574",,2017,227,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,1,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,1,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,1,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,1,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,1,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,1,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,3,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,3,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,3,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,3,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,4,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,4,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,4,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,4,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,4,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,4,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,6,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,6,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,6,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,6,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,6,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,6,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,31,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,31,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,31,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,31,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,78,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,78,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,78,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,78,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,80,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,80,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,80,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,80,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,92,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,92,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,93,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,93,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,94,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,94,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,94,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,94,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,111,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,111,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,111,"A","*","*",6,"4","*","*","*","*","*","*","*"
