"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","68023","0000000",,2016,224,"A",58,55,55,13,"3",58,55,"","11","24","65",55
"37","68023","0000000",,2016,224,"A",58,54,54,13,"4",58,54,"","2","15","83",54
"37","68023","0000000",,2016,226,"A",20,18,18,13,"3",20,18,"","6","17","78",18
"37","68023","0000000",,2016,226,"A",20,18,18,13,"4",20,18,"","0","28","72",18
"37","68023","0105957",,2016,1,"A",6,5,5,3,"3",3,3,"*","*","*","*",3
"37","68023","0105957",,2016,1,"A",6,4,4,3,"4",3,3,"*","*","*","*",3
"37","68023","0105957",,2016,1,"A",6,4,4,4,"4",2,0,"*","*","*","*",0
"37","68023","0105957",,2016,1,"A",6,5,5,4,"3",2,1,"*","*","*","*",1
"37","68023","0105957",,2016,1,"A",6,5,5,6,"3",1,1,"*","*","*","*",1
"37","68023","0105957",,2016,1,"A",6,4,4,6,"4",1,1,"*","*","*","*",1
"37","68023","0105957",,2016,1,"A",6,4,4,13,"4",6,4,"","*","*","*",4
"37","68023","0105957",,2016,1,"A",6,5,5,13,"3",6,5,"","*","*","*",5
"37","68023","0108662",,2016,1,"A",12,11,11,3,"4",6,6,"*","*","*","*",6
"37","68023","0108662",,2016,1,"A",12,11,11,3,"3",6,6,"*","*","*","*",6
"37","68023","0108662",,2016,1,"A",12,11,11,4,"3",1,1,"*","*","*","*",1
"37","68023","0108662",,2016,1,"A",12,11,11,4,"4",1,1,"*","*","*","*",1
"37","68023","0108662",,2016,1,"A",12,11,11,5,"3",2,1,"*","*","*","*",1
"37","68023","0108662",,2016,1,"A",12,11,11,5,"4",2,1,"*","*","*","*",1
"37","68023","0108662",,2016,1,"A",12,11,11,6,"3",3,3,"*","*","*","*",3
"37","68023","0108662",,2016,1,"A",12,11,11,6,"4",3,3,"*","*","*","*",3
"37","68023","0108662",,2016,1,"A",12,11,11,13,"3",12,11,"","9","0","91",11
"37","68023","0108662",,2016,1,"A",12,11,11,13,"4",12,11,"","0","0","100",11
"37","68023","0108662",,2016,128,"A",12,11,11,13,"3",12,11,"","9","0","91",11
"37","68023","0108662",,2016,128,"A",12,11,11,13,"4",12,11,"","0","0","100",11
"37","68023","6037824",,2016,1,"A",3,3,3,3,"4",1,1,"*","*","*","*",1
"37","68023","6037824",,2016,1,"A",3,3,3,3,"3",1,1,"*","*","*","*",1
"37","68023","6037824",,2016,1,"A",3,3,3,6,"4",2,2,"*","*","*","*",2
"37","68023","6037824",,2016,1,"A",3,3,3,6,"3",2,2,"*","*","*","*",2
"37","68023","6037824",,2016,1,"A",3,3,3,13,"4",3,3,"","*","*","*",3
"37","68023","6037824",,2016,1,"A",3,3,3,13,"3",3,3,"","*","*","*",3
"37","68023","6037840",,2016,1,"A",2,2,2,4,"3",2,2,"*","*","*","*",2
"37","68023","6037840",,2016,1,"A",2,2,2,4,"4",2,2,"*","*","*","*",2
"37","68023","6037840",,2016,1,"A",2,2,2,13,"4",2,2,"","*","*","*",2
"37","68023","6037840",,2016,1,"A",2,2,2,13,"3",2,2,"","*","*","*",2
"37","68023","6037857",,2016,1,"A",55,53,53,3,"3",14,13,"344.5","38","8","54",13
"37","68023","6037857",,2016,1,"A",55,52,52,3,"4",14,13,"341.8","23","23","54",13
"37","68023","6037857",,2016,1,"A",55,52,52,4,"4",15,13,"428.5","0","38","62",13
"37","68023","6037857",,2016,1,"A",55,53,53,4,"3",15,14,"432.6","0","50","50",14
"37","68023","6037857",,2016,1,"A",55,53,53,5,"3",12,12,"543.3","25","25","50",12
"37","68023","6037857",,2016,1,"A",55,52,52,5,"4",12,12,"538.9","8","42","50",12
"37","68023","6037857",,2016,1,"A",55,53,53,6,"3",14,14,"644.5","14","36","50",14
"37","68023","6037857",,2016,1,"A",55,52,52,6,"4",14,14,"637.3","7","14","79",14
"37","68023","6037857",,2016,1,"A",55,52,52,13,"4",55,52,"","10","29","62",52
"37","68023","6037857",,2016,1,"A",55,53,53,13,"3",55,53,"","19","30","51",53
"37","68023","6037857",,2016,3,"A",40,38,38,3,"4",12,11,"345.0","27","18","55",11
"37","68023","6037857",,2016,3,"A",40,38,38,3,"3",12,11,"348.9","45","9","45",11
"37","68023","6037857",,2016,3,"A",40,38,38,13,"4",40,38,"","13","32","55",38
"37","68023","6037857",,2016,3,"A",40,38,38,13,"3",40,38,"","24","34","42",38
"37","68023","6037857",,2016,4,"A",15,14,14,13,"4",15,14,"","0","21","79",14
"37","68023","6037857",,2016,4,"A",15,15,15,13,"3",15,15,"","7","20","73",15
"37","68023","6037857",,2016,6,"A",41,39,39,6,"3",13,13,"644.9","15","38","46",13
"37","68023","6037857",,2016,6,"A",41,38,38,6,"4",13,13,"637.8","8","15","77",13
"37","68023","6037857",,2016,6,"A",41,38,38,13,"4",41,38,"","8","29","63",38
"37","68023","6037857",,2016,6,"A",41,39,39,13,"3",41,39,"","15","33","51",39
"37","68023","6037857",,2016,31,"A",31,31,31,13,"4",31,31,"","13","35","52",31
"37","68023","6037857",,2016,31,"A",31,31,31,13,"3",31,31,"","26","39","35",31
"37","68023","6037857",,2016,78,"A",40,40,40,4,"4",11,11,"429.0","0","36","64",11
"37","68023","6037857",,2016,78,"A",40,40,40,4,"3",11,11,"435.0","0","55","45",11
"37","68023","6037857",,2016,78,"A",40,40,40,5,"4",11,11,"542.5","9","45","45",11
"37","68023","6037857",,2016,78,"A",40,40,40,5,"3",11,11,"547.2","27","27","45",11
"37","68023","6037857",,2016,78,"A",40,40,40,13,"3",40,40,"","25","33","43",40
"37","68023","6037857",,2016,78,"A",40,40,40,13,"4",40,40,"","13","33","55",40
"37","68023","6037857",,2016,111,"A",24,21,21,13,"4",24,21,"","5","19","76",21
"37","68023","6037857",,2016,111,"A",24,22,22,13,"3",24,22,"","9","18","73",22
"37","68023","6037857",,2016,121,"A",26,24,24,13,"3",26,24,"","13","38","50",24
"37","68023","6037857",,2016,121,"A",26,24,24,13,"4",26,24,"","13","29","58",24
"37","68023","6037857",,2016,128,"A",55,52,52,3,"4",14,13,"341.8","23","23","54",13
"37","68023","6037857",,2016,128,"A",55,53,53,3,"3",14,13,"344.5","38","8","54",13
"37","68023","6037857",,2016,128,"A",55,52,52,4,"4",15,13,"428.5","0","38","62",13
"37","68023","6037857",,2016,128,"A",55,53,53,4,"3",15,14,"432.6","0","50","50",14
"37","68023","6037857",,2016,128,"A",55,52,52,5,"4",12,12,"538.9","8","42","50",12
"37","68023","6037857",,2016,128,"A",55,53,53,5,"3",12,12,"543.3","25","25","50",12
"37","68023","6037857",,2016,128,"A",55,52,52,6,"4",14,14,"637.3","7","14","79",14
"37","68023","6037857",,2016,128,"A",55,53,53,6,"3",14,14,"644.5","14","36","50",14
"37","68023","6037857",,2016,128,"A",55,53,53,13,"3",55,53,"","19","30","51",53
"37","68023","6037857",,2016,128,"A",55,52,52,13,"4",55,52,"","10","29","62",52
"37","68023","6037857",,2016,142,"A",13,13,13,13,"4",13,13,"","15","31","54",13
"37","68023","6037857",,2016,142,"A",13,13,13,13,"3",13,13,"","31","23","46",13
"37","68023","6037857",,2016,160,"A",14,14,14,13,"4",14,14,"","14","29","57",14
"37","68023","6037857",,2016,160,"A",14,14,14,13,"3",14,14,"","29","21","50",14
"37","68023","6037857",,2016,180,"A",31,28,28,13,"4",31,28,"","11","25","64",28
"37","68023","6037857",,2016,180,"A",31,29,29,13,"3",31,29,"","14","28","59",29
"37","68023","6037857",,2016,204,"A",29,29,29,13,"3",29,29,"","28","38","34",29
"37","68023","6037857",,2016,204,"A",29,29,29,13,"4",29,29,"","14","38","48",29
"37","68023","6037857",,2016,224,"A",11,11,11,13,"3",11,11,"","18","18","64",11
"37","68023","6037857",,2016,224,"A",11,11,11,13,"4",11,11,"","9","18","73",11
"37","68023","6037873",,2016,1,"A",1,1,1,6,"4",1,1,"*","*","*","*",1
"37","68023","6037873",,2016,1,"A",1,1,1,6,"3",1,1,"*","*","*","*",1
"37","68023","6037873",,2016,1,"A",1,1,1,13,"4",1,1,"","*","*","*",1
"37","68023","6037873",,2016,1,"A",1,1,1,13,"3",1,1,"","*","*","*",1
"37","68023","6037899",,2016,1,"A",2,2,2,3,"4",1,1,"*","*","*","*",1
"37","68023","6037899",,2016,1,"A",2,2,2,3,"3",1,1,"*","*","*","*",1
"37","68023","6037899",,2016,1,"A",2,2,2,4,"4",1,1,"*","*","*","*",1
"37","68023","6037899",,2016,1,"A",2,2,2,4,"3",1,1,"*","*","*","*",1
"37","68023","6037899",,2016,1,"A",2,2,2,13,"3",2,2,"","*","*","*",2
"37","68023","6037899",,2016,1,"A",2,2,2,13,"4",2,2,"","*","*","*",2
"37","68023","6037907",,2016,1,"A",3,2,2,3,"4",1,1,"*","*","*","*",1
"37","68023","6037907",,2016,1,"A",3,2,2,3,"3",1,1,"*","*","*","*",1
"37","68023","6037907",,2016,1,"A",3,2,2,4,"4",1,1,"*","*","*","*",1
"37","68023","6037907",,2016,1,"A",3,2,2,4,"3",1,1,"*","*","*","*",1
"37","68023","6037907",,2016,1,"A",3,2,2,5,"4",1,0,"*","*","*","*",0
"37","68023","6037907",,2016,1,"A",3,2,2,5,"3",1,0,"*","*","*","*",0
"37","68023","6037907",,2016,1,"A",3,2,2,13,"3",3,2,"","*","*","*",2
"37","68023","6037907",,2016,1,"A",3,2,2,13,"4",3,2,"","*","*","*",2
"37","68023","6037915",,2016,1,"A",1,0,0,5,"3",1,0,"*","*","*","*",0
"37","68023","6037915",,2016,1,"A",1,0,0,5,"4",1,0,"*","*","*","*",0
"37","68023","6037915",,2016,1,"A",1,0,0,13,"4",1,0,"","*","*","*",0
"37","68023","6037915",,2016,1,"A",1,0,0,13,"3",1,0,"","*","*","*",0
"37","68023","6037923",,2016,1,"A",1,1,1,4,"4",1,1,"*","*","*","*",1
"37","68023","6037923",,2016,1,"A",1,1,1,4,"3",1,1,"*","*","*","*",1
"37","68023","6037923",,2016,1,"A",1,1,1,13,"4",1,1,"","*","*","*",1
"37","68023","6037923",,2016,1,"A",1,1,1,13,"3",1,1,"","*","*","*",1
"37","68023","6037931",,2016,1,"A",14,14,14,3,"3",4,4,"*","*","*","*",4
"37","68023","6037931",,2016,1,"A",14,14,14,3,"4",4,4,"*","*","*","*",4
"37","68023","6037931",,2016,1,"A",14,14,14,4,"4",2,2,"*","*","*","*",2
"37","68023","6037931",,2016,1,"A",14,14,14,4,"3",2,2,"*","*","*","*",2
"37","68023","6037931",,2016,1,"A",14,14,14,5,"4",2,2,"*","*","*","*",2
"37","68023","6037931",,2016,1,"A",14,14,14,5,"3",2,2,"*","*","*","*",2
"37","68023","6037931",,2016,1,"A",14,14,14,6,"3",6,6,"*","*","*","*",6
"37","68023","6037931",,2016,1,"A",14,14,14,6,"4",6,6,"*","*","*","*",6
"37","68023","6037931",,2016,1,"A",14,14,14,13,"3",14,14,"","0","43","57",14
"37","68023","6037931",,2016,1,"A",14,14,14,13,"4",14,14,"","0","29","71",14
"37","68023","6037931",,2016,6,"A",11,11,11,13,"3",11,11,"","0","45","55",11
"37","68023","6037931",,2016,6,"A",11,11,11,13,"4",11,11,"","0","36","64",11
"37","68023","6037931",,2016,31,"A",11,11,11,13,"4",11,11,"","0","27","73",11
"37","68023","6037931",,2016,31,"A",11,11,11,13,"3",11,11,"","0","45","55",11
"37","68023","6037931",,2016,78,"A",11,11,11,13,"3",11,11,"","0","36","64",11
"37","68023","6037931",,2016,78,"A",11,11,11,13,"4",11,11,"","0","27","73",11
"37","68023","6037931",,2016,128,"A",14,14,14,13,"3",14,14,"","0","43","57",14
"37","68023","6037931",,2016,128,"A",14,14,14,13,"4",14,14,"","0","29","71",14
"37","68023","6037964",,2016,1,"A",14,14,14,3,"3",3,3,"*","*","*","*",3
"37","68023","6037964",,2016,1,"A",14,14,14,3,"4",3,3,"*","*","*","*",3
"37","68023","6037964",,2016,1,"A",14,14,14,4,"3",2,2,"*","*","*","*",2
"37","68023","6037964",,2016,1,"A",14,14,14,4,"4",2,2,"*","*","*","*",2
"37","68023","6037964",,2016,1,"A",14,14,14,5,"4",3,3,"*","*","*","*",3
"37","68023","6037964",,2016,1,"A",14,14,14,5,"3",3,3,"*","*","*","*",3
"37","68023","6037964",,2016,1,"A",14,14,14,6,"4",6,6,"*","*","*","*",6
"37","68023","6037964",,2016,1,"A",14,14,14,6,"3",6,6,"*","*","*","*",6
"37","68023","6037964",,2016,1,"A",14,14,14,13,"4",14,14,"","0","29","71",14
"37","68023","6037964",,2016,1,"A",14,14,14,13,"3",14,14,"","7","29","64",14
"37","68023","6037964",,2016,31,"A",12,12,12,13,"3",12,12,"","8","25","67",12
"37","68023","6037964",,2016,31,"A",12,12,12,13,"4",12,12,"","0","25","75",12
"37","68023","6037964",,2016,78,"A",12,12,12,13,"3",12,12,"","8","17","75",12
"37","68023","6037964",,2016,78,"A",12,12,12,13,"4",12,12,"","0","25","75",12
"37","68023","6037964",,2016,128,"A",14,14,14,13,"3",14,14,"","7","29","64",14
"37","68023","6037964",,2016,128,"A",14,14,14,13,"4",14,14,"","0","29","71",14
"37","68023","6037972",,2016,1,"A",23,21,21,3,"3",4,3,"*","*","*","*",3
"37","68023","6037972",,2016,1,"A",23,22,22,3,"4",4,4,"*","*","*","*",4
"37","68023","6037972",,2016,1,"A",23,21,21,4,"3",9,9,"*","*","*","*",9
"37","68023","6037972",,2016,1,"A",23,22,22,4,"4",9,9,"*","*","*","*",9
"37","68023","6037972",,2016,1,"A",23,22,22,5,"4",6,5,"*","*","*","*",5
"37","68023","6037972",,2016,1,"A",23,21,21,5,"3",6,5,"*","*","*","*",5
"37","68023","6037972",,2016,1,"A",23,22,22,6,"4",4,4,"*","*","*","*",4
"37","68023","6037972",,2016,1,"A",23,21,21,6,"3",4,4,"*","*","*","*",4
"37","68023","6037972",,2016,1,"A",23,22,22,13,"4",23,22,"","0","23","77",22
"37","68023","6037972",,2016,1,"A",23,21,21,13,"3",23,21,"","5","24","71",21
"37","68023","6037972",,2016,3,"A",12,11,11,13,"4",12,11,"","0","27","73",11
"37","68023","6037972",,2016,4,"A",11,11,11,13,"4",11,11,"","0","18","82",11
"37","68023","6037972",,2016,4,"A",11,11,11,13,"3",11,11,"","0","18","82",11
"37","68023","6037972",,2016,6,"A",12,11,11,13,"4",12,11,"","0","18","82",11
"37","68023","6037972",,2016,6,"A",12,11,11,13,"3",12,11,"","0","27","73",11
"37","68023","6037972",,2016,31,"A",19,19,19,13,"4",19,19,"","0","26","74",19
"37","68023","6037972",,2016,31,"A",19,18,18,13,"3",19,18,"","6","28","67",18
"37","68023","6037972",,2016,78,"A",20,18,18,13,"3",20,18,"","6","22","72",18
"37","68023","6037972",,2016,78,"A",20,19,19,13,"4",20,19,"","0","21","79",19
"37","68023","6037972",,2016,128,"A",23,22,22,13,"4",23,22,"","0","23","77",22
"37","68023","6037972",,2016,128,"A",23,21,21,13,"3",23,21,"","5","24","71",21
"37","68023","6037972",,2016,160,"A",11,11,11,13,"4",11,11,"","0","27","73",11
"37","68023","6037972",,2016,204,"A",17,16,16,13,"3",17,16,"","6","25","69",16
"37","68023","6037972",,2016,204,"A",17,17,17,13,"4",17,17,"","0","24","76",17
"37","68023","6037998",,2016,1,"A",1,1,1,6,"3",1,1,"*","*","*","*",1
"37","68023","6037998",,2016,1,"A",1,1,1,6,"4",1,1,"*","*","*","*",1
"37","68023","6037998",,2016,1,"A",1,1,1,13,"3",1,1,"","*","*","*",1
"37","68023","6037998",,2016,1,"A",1,1,1,13,"4",1,1,"","*","*","*",1
"37","68023","6038012",,2016,1,"A",8,8,8,3,"4",3,3,"*","*","*","*",3
"37","68023","6038012",,2016,1,"A",8,8,8,3,"3",3,3,"*","*","*","*",3
"37","68023","6038012",,2016,1,"A",8,8,8,5,"3",4,4,"*","*","*","*",4
"37","68023","6038012",,2016,1,"A",8,8,8,5,"4",4,4,"*","*","*","*",4
"37","68023","6038012",,2016,1,"A",8,8,8,6,"3",1,1,"*","*","*","*",1
"37","68023","6038012",,2016,1,"A",8,8,8,6,"4",1,1,"*","*","*","*",1
"37","68023","6038012",,2016,1,"A",8,8,8,13,"4",8,8,"","*","*","*",8
"37","68023","6038012",,2016,1,"A",8,8,8,13,"3",8,8,"","*","*","*",8
"37","68023","6038046",,2016,1,"A",1,1,1,4,"3",1,1,"*","*","*","*",1
"37","68023","6038046",,2016,1,"A",1,1,1,4,"4",1,1,"*","*","*","*",1
"37","68023","6038046",,2016,1,"A",1,1,1,13,"3",1,1,"","*","*","*",1
"37","68023","6038046",,2016,1,"A",1,1,1,13,"4",1,1,"","*","*","*",1
"37","68023","6066971",,2016,1,"A",19,19,19,3,"3",4,4,"*","*","*","*",4
"37","68023","6066971",,2016,1,"A",19,19,19,3,"4",4,4,"*","*","*","*",4
"37","68023","6066971",,2016,1,"A",19,19,19,4,"3",4,4,"*","*","*","*",4
"37","68023","6066971",,2016,1,"A",19,19,19,4,"4",4,4,"*","*","*","*",4
"37","68023","6066971",,2016,1,"A",19,19,19,5,"3",7,7,"*","*","*","*",7
"37","68023","6066971",,2016,1,"A",19,19,19,5,"4",7,7,"*","*","*","*",7
"37","68023","6066971",,2016,1,"A",19,19,19,6,"4",4,4,"*","*","*","*",4
"37","68023","6066971",,2016,1,"A",19,19,19,6,"3",4,4,"*","*","*","*",4
"37","68023","6066971",,2016,1,"A",19,19,19,13,"4",19,19,"","5","42","53",19
"37","68023","6066971",,2016,1,"A",19,19,19,13,"3",19,19,"","11","26","63",19
"37","68023","6066971",,2016,3,"A",15,15,15,13,"3",15,15,"","13","20","67",15
"37","68023","6066971",,2016,3,"A",15,15,15,13,"4",15,15,"","7","33","60",15
"37","68023","6066971",,2016,6,"A",14,14,14,13,"3",14,14,"","14","14","71",14
"37","68023","6066971",,2016,6,"A",14,14,14,13,"4",14,14,"","7","36","57",14
"37","68023","6066971",,2016,31,"A",14,14,14,13,"3",14,14,"","14","29","57",14
"37","68023","6066971",,2016,31,"A",14,14,14,13,"4",14,14,"","7","50","43",14
"37","68023","6066971",,2016,78,"A",14,14,14,13,"3",14,14,"","7","29","64",14
"37","68023","6066971",,2016,78,"A",14,14,14,13,"4",14,14,"","0","57","43",14
"37","68023","6066971",,2016,128,"A",19,19,19,13,"4",19,19,"","5","42","53",19
"37","68023","6066971",,2016,128,"A",19,19,19,13,"3",19,19,"","11","26","63",19
"37","68023","6066971",,2016,180,"A",11,11,11,13,"3",11,11,"","18","9","73",11
"37","68023","6066971",,2016,180,"A",11,11,11,13,"4",11,11,"","9","27","64",11
"37","68023","6066971",,2016,204,"A",12,12,12,13,"3",12,12,"","8","25","67",12
"37","68023","6066971",,2016,204,"A",12,12,12,13,"4",12,12,"","0","58","42",12
"37","68023","6069090",,2016,1,"A",5,5,5,3,"3",3,3,"*","*","*","*",3
"37","68023","6069090",,2016,1,"A",5,5,5,3,"4",3,3,"*","*","*","*",3
"37","68023","6069090",,2016,1,"A",5,5,5,4,"3",2,2,"*","*","*","*",2
"37","68023","6069090",,2016,1,"A",5,5,5,4,"4",2,2,"*","*","*","*",2
"37","68023","6069090",,2016,1,"A",5,5,5,13,"3",5,5,"","*","*","*",5
"37","68023","6069090",,2016,1,"A",5,5,5,13,"4",5,5,"","*","*","*",5
"37","68023","6070825",,2016,1,"A",2,2,2,4,"3",1,1,"*","*","*","*",1
"37","68023","6070825",,2016,1,"A",2,2,2,4,"4",1,1,"*","*","*","*",1
"37","68023","6070825",,2016,1,"A",2,2,2,5,"3",1,1,"*","*","*","*",1
"37","68023","6070825",,2016,1,"A",2,2,2,5,"4",1,1,"*","*","*","*",1
"37","68023","6070825",,2016,1,"A",2,2,2,13,"4",2,2,"","*","*","*",2
"37","68023","6070825",,2016,1,"A",2,2,2,13,"3",2,2,"","*","*","*",2
"37","68023","6095020",,2016,1,"A",2,1,1,3,"3",1,0,"*","*","*","*",0
"37","68023","6095020",,2016,1,"A",2,1,1,3,"4",1,0,"*","*","*","*",0
"37","68023","6095020",,2016,1,"A",2,1,1,6,"3",1,1,"*","*","*","*",1
"37","68023","6095020",,2016,1,"A",2,1,1,6,"4",1,1,"*","*","*","*",1
"37","68023","6095020",,2016,1,"A",2,1,1,13,"3",2,1,"","*","*","*",1
"37","68023","6095020",,2016,1,"A",2,1,1,13,"4",2,1,"","*","*","*",1
"37","68023","6108492",,2016,1,"A",3,3,3,4,"3",2,2,"*","*","*","*",2
"37","68023","6108492",,2016,1,"A",3,3,3,4,"4",2,2,"*","*","*","*",2
"37","68023","6108492",,2016,1,"A",3,3,3,6,"4",1,1,"*","*","*","*",1
"37","68023","6108492",,2016,1,"A",3,3,3,6,"3",1,1,"*","*","*","*",1
"37","68023","6108492",,2016,1,"A",3,3,3,13,"4",3,3,"","*","*","*",3
"37","68023","6108492",,2016,1,"A",3,3,3,13,"3",3,3,"","*","*","*",3
"37","68023","6109771",,2016,1,"A",11,10,10,3,"3",4,4,"*","*","*","*",4
"37","68023","6109771",,2016,1,"A",11,11,11,3,"4",4,4,"*","*","*","*",4
"37","68023","6109771",,2016,1,"A",11,11,11,4,"4",1,1,"*","*","*","*",1
"37","68023","6109771",,2016,1,"A",11,10,10,4,"3",1,1,"*","*","*","*",1
"37","68023","6109771",,2016,1,"A",11,11,11,5,"4",4,4,"*","*","*","*",4
"37","68023","6109771",,2016,1,"A",11,10,10,5,"3",4,4,"*","*","*","*",4
"37","68023","6109771",,2016,1,"A",11,10,10,6,"3",2,1,"*","*","*","*",1
"37","68023","6109771",,2016,1,"A",11,11,11,6,"4",2,2,"*","*","*","*",2
"37","68023","6109771",,2016,1,"A",11,11,11,13,"4",11,11,"","0","18","82",11
"37","68023","6109771",,2016,1,"A",11,10,10,13,"3",11,10,"","*","*","*",10
"37","68023","6109771",,2016,128,"A",11,11,11,13,"4",11,11,"","0","18","82",11
"37","68023","6115646",,2016,1,"A",2,2,2,4,"3",1,1,"*","*","*","*",1
"37","68023","6115646",,2016,1,"A",2,2,2,4,"4",1,1,"*","*","*","*",1
"37","68023","6115646",,2016,1,"A",2,2,2,6,"4",1,1,"*","*","*","*",1
"37","68023","6115646",,2016,1,"A",2,2,2,6,"3",1,1,"*","*","*","*",1
"37","68023","6115646",,2016,1,"A",2,2,2,13,"4",2,2,"","*","*","*",2
"37","68023","6115646",,2016,1,"A",2,2,2,13,"3",2,2,"","*","*","*",2
"37","68023","6116396",,2016,1,"A",26,26,26,3,"4",11,11,"326.4","0","9","91",11
"37","68023","6116396",,2016,1,"A",26,26,26,3,"3",11,11,"328.9","0","0","100",11
"37","68023","6116396",,2016,1,"A",26,26,26,4,"3",6,6,"*","*","*","*",6
"37","68023","6116396",,2016,1,"A",26,26,26,4,"4",6,6,"*","*","*","*",6
"37","68023","6116396",,2016,1,"A",26,26,26,5,"4",5,5,"*","*","*","*",5
"37","68023","6116396",,2016,1,"A",26,26,26,5,"3",5,5,"*","*","*","*",5
"37","68023","6116396",,2016,1,"A",26,26,26,6,"4",4,4,"*","*","*","*",4
"37","68023","6116396",,2016,1,"A",26,26,26,6,"3",4,4,"*","*","*","*",4
"37","68023","6116396",,2016,1,"A",26,26,26,13,"3",26,26,"","0","8","92",26
"37","68023","6116396",,2016,1,"A",26,26,26,13,"4",26,26,"","0","15","85",26
"37","68023","6116396",,2016,3,"A",18,18,18,13,"3",18,18,"","0","11","89",18
"37","68023","6116396",,2016,3,"A",18,18,18,13,"4",18,18,"","0","22","78",18
"37","68023","6116396",,2016,6,"A",21,21,21,13,"3",21,21,"","0","10","90",21
"37","68023","6116396",,2016,6,"A",21,21,21,13,"4",21,21,"","0","19","81",21
"37","68023","6116396",,2016,78,"A",14,14,14,13,"3",14,14,"","0","7","93",14
"37","68023","6116396",,2016,78,"A",14,14,14,13,"4",14,14,"","0","7","93",14
"37","68023","6116396",,2016,111,"A",19,19,19,13,"4",19,19,"","0","21","79",19
"37","68023","6116396",,2016,111,"A",19,19,19,13,"3",19,19,"","0","11","89",19
"37","68023","6116396",,2016,121,"A",13,13,13,13,"3",13,13,"","0","0","100",13
"37","68023","6116396",,2016,121,"A",13,13,13,13,"4",13,13,"","0","8","92",13
"37","68023","6116396",,2016,128,"A",26,26,26,3,"3",11,11,"328.9","0","0","100",11
"37","68023","6116396",,2016,128,"A",26,26,26,3,"4",11,11,"326.4","0","9","91",11
"37","68023","6116396",,2016,128,"A",26,26,26,13,"4",26,26,"","0","15","85",26
"37","68023","6116396",,2016,128,"A",26,26,26,13,"3",26,26,"","0","8","92",26
"37","68023","6116396",,2016,180,"A",20,20,20,13,"3",20,20,"","0","5","95",20
"37","68023","6116396",,2016,180,"A",20,20,20,13,"4",20,20,"","0","20","80",20
"37","68031","0000000",,2016,1,"A",11,10,10,3,"3",1,1,"*","*","*","*",1
"37","68031","0000000",,2016,1,"A",11,10,10,3,"4",1,1,"*","*","*","*",1
"37","68031","0000000",,2016,1,"A",11,10,10,5,"3",3,3,"*","*","*","*",3
"37","68031","0000000",,2016,1,"A",11,10,10,5,"4",3,3,"*","*","*","*",3
"37","68031","0000000",,2016,1,"A",11,10,10,6,"4",1,1,"*","*","*","*",1
"37","68031","0000000",,2016,1,"A",11,10,10,6,"3",1,1,"*","*","*","*",1
"37","68031","0000000",,2016,1,"A",11,10,10,7,"3",1,1,"*","*","*","*",1
"37","68031","0000000",,2016,1,"A",11,10,10,7,"4",1,1,"*","*","*","*",1
"37","68031","0000000",,2016,1,"A",11,10,10,8,"3",5,4,"*","*","*","*",4
"37","68031","0000000",,2016,1,"A",11,10,10,8,"4",5,4,"*","*","*","*",4
"37","68031","0000000",,2016,1,"A",11,10,10,13,"4",11,10,"","*","*","*",10
"37","68031","0000000",,2016,1,"A",11,10,10,13,"3",11,10,"","*","*","*",10
"37","68031","6038053",,2016,1,"A",3,3,3,3,"4",1,1,"*","*","*","*",1
"37","68031","6038053",,2016,1,"A",3,3,3,3,"3",1,1,"*","*","*","*",1
"37","68031","6038053",,2016,1,"A",3,3,3,5,"4",2,2,"*","*","*","*",2
"37","68031","6038053",,2016,1,"A",3,3,3,5,"3",2,2,"*","*","*","*",2
"37","68031","6038053",,2016,1,"A",3,3,3,13,"3",3,3,"","*","*","*",3
"37","68031","6038053",,2016,1,"A",3,3,3,13,"4",3,3,"","*","*","*",3
"37","68031","6059570",,2016,1,"A",5,5,5,6,"3",1,1,"*","*","*","*",1
"37","68031","6059570",,2016,1,"A",5,5,5,6,"4",1,1,"*","*","*","*",1
"37","68031","6059570",,2016,1,"A",5,5,5,7,"3",1,1,"*","*","*","*",1
"37","68031","6059570",,2016,1,"A",5,5,5,7,"4",1,1,"*","*","*","*",1
"37","68031","6059570",,2016,1,"A",5,5,5,8,"4",3,3,"*","*","*","*",3
"37","68031","6059570",,2016,1,"A",5,5,5,8,"3",3,3,"*","*","*","*",3
"37","68031","6059570",,2016,1,"A",5,5,5,13,"3",5,5,"","*","*","*",5
"37","68031","6059570",,2016,1,"A",5,5,5,13,"4",5,5,"","*","*","*",5
"37","68049","0132506",,2016,1,"A",2,1,1,4,"3",1,1,"*","*","*","*",1
"37","68049","0132506",,2016,1,"A",2,1,1,4,"4",1,1,"*","*","*","*",1
"37","68049","0132506",,2016,1,"A",2,1,1,11,"4",1,0,"*","*","*","*",0
"37","68049","0132506",,2016,1,"A",2,1,1,11,"3",1,0,"*","*","*","*",0
"37","68049","0132506",,2016,1,"A",2,1,1,13,"4",2,1,"","*","*","*",1
"37","68049","0132506",,2016,1,"A",2,1,1,13,"3",2,1,"","*","*","*",1
